Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.4910000000000004,807.2217143610362,8696.789373206646,3.619743319236392,0.0036197433192363924,175.26572036929065,89.7537921289158,1548.5747623136956,0.05168164617318067,0.307609993767766,51.77381706754716,1.6014483122301038,359.8430215592776,11.096282830778282,
0.4920000000000004,807.138597532967,8695.90705218979,3.619375816280266,0.0036193758162802654,175.0247397019483,89.74896591349288,1548.4914927913262,0.051679177950550464,0.3082301438833277,51.76856442488085,1.6014458891653638,359.89867939086037,11.082531867661505,
0.4930000000000004,807.0556177743937,8695.026186224814,3.619008918626422,0.0036190089186264223,174.78427024586634,89.74414742748169,1548.408356629026,0.05167671365493989,0.30885026442734315,51.76332044444454,1.6014434696060034,359.9543315803852,11.068782298485669,
0.4940000000000004,806.9727752223934,8694.146776766847,3.6186426268805714,0.0036186426268805714,174.54431062441657,89.73933667994527,1548.3253539831649,0.051674253291049126,0.30947035544699286,51.758085134900945,1.6014410535583008,360.0099781371698,11.05503412094876,
0.4950000000000004,806.8900700139922,8693.26882527049,3.6182769416482223,0.003618276941648222,174.30485946558355,89.73453367994384,1548.2424850100642,0.051671796863576966,0.31009041698951384,51.75285850490959,1.6014386410285337,360.0656190705407,11.041287332746474,
0.4960000000000004,806.807502286178,8692.392333189922,3.6179118635346716,0.003617911863534672,174.06591540194577,89.7297384365351,1548.1597498660021,0.05166934437722071,0.3107104491021994,51.7476405631275,1.6014362320229787,360.12125438983435,11.027541931572216,
0.4970000000000004,806.725072175886,8691.51730197877,3.6175473931450277,0.0036175473931450283,173.82747707065792,89.72495095877393,1548.077148707207,0.05166689583667651,0.31133045183239944,51.74243131820842,1.6014338265479129,360.1768841043958,11.013797915117074,
0.4980000000000004,806.6427798200128,8690.643733090252,3.617183531084194,0.003617183531084194,173.58954311343206,89.72017125571267,1547.9946816898646,0.05166445124663893,0.31195042522752003,51.73723077880369,1.6014314246096109,360.23250822358006,11.000055281069843,
0.4990000000000004,806.5606253554071,8689.771627977074,3.6168202779568794,0.003616820277956879,173.35211217651974,89.71539933640094,1547.9123489701135,0.05166201061180134,0.31257036933502336,51.73203895356156,1.601429026214348,360.28812675675084,10.986314027117029,
0.5000000000000003,806.4786089188767,8688.900988091511,3.616457634367599,0.003616457634367599,173.11518291069407,89.71063520988581,1547.8301507040485,0.051659573936855684,0.3131902842024284,51.72685585112772,1.6014266313683982,360.34373971328193,10.972574150942826,
