Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
2.7909999999998036,92.95688288888857,5.086482419970662E-4,0.4017680599873287,4.017680599873287E-4,1.2472998595396236,390955.9581015191,353.97730567443733,0.014985798049956936,437.53457947958407,1.9087469193060793E-6,1.65466949065048,1.9859635881306386E8,2.449240504076333,
2.7919999999998035,92.96609423928102,5.086986453350216E-4,0.4018078963934624,4.018078963934624E-4,1.2471245055087923,390975.7154754564,353.99519429295975,0.014986526572961519,437.71441779270475,1.9089360622306037E-6,1.65466949065048,1.9860339005437806E8,2.4457867502688635,
2.7929999999998034,92.97529511360747,5.087489913492763E-4,0.40184768752689337,4.018476875268933E-4,1.246949080535109,390995.44942176447,354.0130616997601,0.014987254231860854,437.89426483773195,1.9091249900429372E-6,1.65466949065048,1.9861042199199784E8,2.4423326544352975,
2.7939999999998033,92.98448550809191,5.08799280019168E-4,0.4018874333712929,4.0188743337129287E-4,1.2467735846422636,391015.159935755,354.0309078905938,0.014987981026487312,438.0741206042944,1.9093137026655443E-6,1.65466949065048,1.986174546251306E8,2.438878216964946,
2.794999999999803,92.99366541896241,5.088495113240574E-4,0.401927133910349,4.01927133910349E-4,1.2465980178539744,391034.84701274533,354.0487328612209,0.01498870695667342,438.25398508201886,1.9095022000209743E-6,1.65466949065048,1.9862448795298362E8,2.4354234382472306,
2.795999999999803,93.00283484245081,5.088996852433259E-4,0.40196678912776657,4.0196678912776657E-4,1.2464223801939869,391054.5106480578,354.0665366074062,0.014989432022251914,438.43385826053,1.9096904820318528E-6,1.65466949065048,1.9863152197476375E8,2.4319683186716956,
2.796999999999803,93.01199377479291,5.089498017563758E-4,0.40200639900726737,4.0200639900726744E-4,1.2462466716860758,391074.15083702,354.08431912491926,0.014990156223055703,438.6137401294504,1.9098785486208864E-6,1.65466949065048,1.986385566896777E8,2.4285128586280624,
2.797999999999803,93.02114221222863,5.089998608426325E-4,0.4020459635325901,4.020459635325901E-4,1.2460708923540427,391093.7675749649,354.10208040953444,0.014990879558917885,438.79363067840086,1.910066399710867E-6,1.65466949065048,1.9864559209693167E8,2.425057058506186,
2.7989999999998028,93.0302801510014,5.090498624815407E-4,0.4020854826874907,4.020854826874908E-4,1.24589504222172,391113.3608572305,354.11982045703076,0.014991602029671763,438.97352989700016,1.9102540352246585E-6,1.65466949065048,1.9865262819573185E8,2.421600918696021,
2.7999999999998026,93.03940758735902,5.090998066525689E-4,0.4021249564557417,4.021249564557417E-4,1.2457191213129655,391132.9306791603,354.13753926319214,0.014992323635150798,439.15343777486487,1.910441455085215E-6,1.65466949065048,1.9865966498528403E8,2.4181444395876994,
2.8009999999998025,93.04852451755299,5.091496933352055E-4,0.40216438482113276,4.0216438482113274E-4,1.2455431296516668,391152.4770361029,354.1552368238071,0.014993044375188667,439.3333543016099,1.910628659215565E-6,1.65466949065048,1.9866670246479362E8,2.4146876215714874,
2.8019999999998024,93.05763093783867,5.091995225089606E-4,0.40220376776747063,4.0220376776747065E-4,1.24536706726174,391171.99992341193,354.17291313466893,0.014993764249619226,439.5132794668476,1.9108156475388177E-6,1.65466949065048,1.986737406334659E8,2.4112304650377836,
2.8029999999998023,93.06672684447551,5.092492941533662E-4,0.4022431052785787,4.0224310527857876E-4,1.2451909341671275,391191.4993364469,354.1905681915757,0.014994483258276507,439.6932132601891,1.911002419978166E-6,1.65466949065048,1.9868077949050575E8,2.407772970377131,
2.803999999999802,93.07581223372675,5.092990082479754E-4,0.40228239733829785,4.0228239733829785E-4,1.2450147303918024,391210.9752705719,354.2082019903303,0.014995201400994744,439.87315567124284,1.9111889764568805E-6,1.65466949065048,1.9868781903511786E8,2.4043151379802064,
2.804999999999802,93.08488710185974,5.093486647723633E-4,0.4023216439304853,4.023216439304853E-4,1.2448384559597625,391230.42772115656,354.2258145267402,0.01499591867760835,440.05310668961573,1.9113753168983156E-6,1.65466949065048,1.9869485926650652E8,2.40085696823783,
2.805999999999802,93.09395144514569,5.093982637061267E-4,0.4023608450390162,4.023608450390162E-4,1.244662110895038,391249.8566835759,354.2434057966179,0.01499663508795194,440.2330663049125,1.9115614412259056E-6,1.65466949065048,1.987019001838759E8,2.397398461540967,
2.806999999999802,93.1030052598598,5.094478050288838E-4,0.40240000064778203,4.0240000064778204E-4,1.244485695221684,391269.26215320994,354.2609757957804,0.014997350631860301,440.4130345067358,1.9117473493631675E-6,1.65466949065048,1.9870894178642973E8,2.3939396182806827,
2.8079999999998018,93.11204854228095,5.094972887202732E-4,0.4024391107406918,4.024391107406918E-4,1.2443092089637855,391288.6441254442,354.2785245200496,0.014998065309168425,440.59301128468655,1.911933041233692E-6,1.65466949065048,1.987159840733716E8,2.3904804388482415,
2.8089999999998017,93.12108128869247,5.095467147599578E-4,0.40247817530167085,4.024781753016708E-4,1.2441326521454534,391308.00259566936,354.2960519652522,0.014998779119711468,440.77299662836356,1.912118516761163E-6,1.65466949065048,1.987230270439047E8,2.387020923634986,
2.8099999999998015,93.13010349538112,5.095960831276192E-4,0.4025171943146627,4.025171943146627E-4,1.24395602479083,391327.33755928127,354.3135581272196,0.014999492063324809,440.9529905273637,1.9123037758693338E-6,1.65466949065048,1.9873007069723192E8,2.3835610730324586,
2.8109999999998014,93.13911515863799,5.096453938029628E-4,0.402556167763627,4.0255616776362703E-4,1.2437793269240822,391346.64901168115,354.33104300178803,0.015000204139843976,441.13299297128174,1.912488818482046E-6,1.65466949065048,1.9873711503255606E8,2.3801008874322904,
2.8119999999998013,93.14811627475808,5.09694646765715E-4,0.4025950956325412,4.0259509563254117E-4,1.243602558569408,391365.93694827554,354.34850658479843,0.015000915349104726,441.31300394971066,1.9126736445232233E-6,1.65466949065048,1.9874416004907942E8,2.376640367226257,
2.812999999999801,93.15710684004004,5.097438419956229E-4,0.4026339779053994,4.026339779053994E-4,1.2434257197510312,391385.2013644762,354.3659488720964,0.01500162569094298,441.4930234522413,1.912858253916863E-6,1.65466949065048,1.9875120574600416E8,2.3731795128062894,
2.813999999999801,93.16608685078688,5.097929794724566E-4,0.4026728145662128,4.026728145662128E-4,1.2432488104932042,391404.44225570007,354.38336985953265,0.015002335165194844,441.6730514684628,1.9130426465870523E-6,1.65466949065048,1.9875825212253213E8,2.3697183245644515,
2.814999999999801,93.1750563033054,5.098420591760078E-4,0.4027116055990101,4.027116055990101E-4,1.243071830820208,391423.6596173695,354.4007695429624,0.015003043771696627,441.85308798796194,1.9132268224579563E-6,1.65466949065048,1.9876529917786485E8,2.36625680289293,
2.815999999999801,93.18401519390639,5.098910810860893E-4,0.4027503509878371,4.027503509878371E-4,1.2428947807563517,391442.85344491224,354.4181479182458,0.01500375151028483,442.0331330003239,1.9134107814538227E-6,1.65466949065048,1.987723469112036E8,2.362794948184066,
2.8169999999998008,93.19296351890456,5.099400451825357E-4,0.4027890507167567,4.027890507167567E-4,1.2427176603259718,391462.02373376105,354.43550498124756,0.015004458380796127,442.21318649513177,1.913594523498977E-6,1.65466949065048,1.987793953217494E8,2.359332760830324,
2.8179999999998007,93.20190127461865,5.099889514452037E-4,0.4028277047698486,4.0282770476984857E-4,1.2425404695534314,391481.17047935404,354.4528407278374,0.015005164383067393,442.3932484619665,1.9137780485178304E-6,1.65466949065048,1.987864444087029E8,2.3558702412243226,
2.8189999999998006,93.21082845737136,5.100377998539719E-4,0.4028663131312103,4.028663131312103E-4,1.2423632084631253,391500.29367713473,354.4701551538898,0.015005869516935685,442.57331889040756,1.9139613564348754E-6,1.65466949065048,1.9879349417126465E8,2.352407389758804,
2.8199999999998004,93.21974506348944,5.100865903887402E-4,0.4029048757849561,4.029048757849561E-4,1.2421858770794725,391519.39332255186,354.48744825528394,0.015006573782238259,442.7533977700319,1.9141444471746853E-6,1.65466949065048,1.988005446086347E8,2.348944206826653,
2.8209999999998003,93.22865108930353,5.101353230294305E-4,0.4029433927152179,4.029433927152179E-4,1.2420084754269218,391538.4694110596,354.5047200279039,0.015007277178812554,442.9334850904148,1.914327320661915E-6,1.65466949065048,1.9880759572001302E8,2.3454806928208893,
2.8219999999998002,93.23754653114834,5.101839977559868E-4,0.4029818639061442,4.029818639061442E-4,1.2418310035299496,391557.52193811693,354.52197046763837,0.015007979706496194,443.1135808411297,1.9145099768213024E-6,1.65466949065048,1.9881464750459918E8,2.3420168481346426,
2.8229999999998,93.24643138536247,5.102326145483745E-4,0.4030202893419013,4.030202893419013E-4,1.2416534614130597,391576.5508991888,354.5391995703811,0.015008681365127003,443.29368501174787,1.9146924155776665E-6,1.65466949065048,1.988216999615925E8,2.3385526731612316,
2.8239999999998,93.25530564828858,5.10281173386581E-4,0.4030586690066729,4.030586690066729E-4,1.2414758491007851,391595.55628974497,354.55640733203035,0.015009382154542993,443.4737975918388,1.9148746368559077E-6,1.65466949065048,1.9882875309019205E8,2.335088168294075,
2.8249999999998,93.26416931627344,5.103296742506164E-4,0.40309700288465916,4.030970028846592E-4,1.2412981666176852,391614.53810526093,354.57359374848954,0.01501008207458235,443.65391857096995,1.915056640581012E-6,1.65466949065048,1.988358068895966E8,2.3316233339267134,
2.8259999999998,93.27302238566746,5.103781171205105E-4,0.4031352909600784,4.031352909600784E-4,1.241120413988348,391633.4963412168,354.5907588156664,0.015010781125083483,443.8340479387067,1.9152384266780394E-6,1.65466949065048,1.9884286135900465E8,2.3281581704528764,
2.8269999999997997,93.28186485282545,5.104265019763172E-4,0.4031735332171655,4.0317353321716546E-4,1.240942591237389,391652.43099309877,354.60790252947396,0.015011479305884947,444.014185684613,1.915419995072142E-6,1.65466949065048,1.9884991649761444E8,2.3246926782663935,
2.8279999999997996,93.2906967141061,5.104748287981121E-4,0.40321172964017304,4.032117296401731E-4,1.2407646983894514,391671.3420563978,354.62502488582976,0.015012176616825522,444.19433179825023,1.9156013456885493E-6,1.65466949065048,1.9885697230462387E8,2.321226857761216,
2.8289999999997995,93.29951796587201,5.105230975659913E-4,0.4032498802133712,4.032498802133712E-4,1.2405867354692077,391690.2295266104,354.6421258806562,0.015012873057744168,444.3744862691782,1.9157824784525715E-6,1.65466949065048,1.9886402877923068E8,2.31776070933144,
2.8299999999997993,93.3083286044898,5.105713082600736E-4,0.4032879849210469,4.032879849210469E-4,1.2404087025013562,391709.09339923837,354.65920550988056,0.015013568628480037,444.5546490869547,1.915963393289603E-6,1.65466949065048,1.9887108592063224E8,2.314294233371339,
2.8309999999997992,93.31712862633016,5.106194608605001E-4,0.4033260437475044,4.0332604374750445E-4,1.2402305995106233,391727.93366978865,354.6762637694348,0.015014263328872453,444.7348202411357,1.916144090125121E-6,1.65466949065048,1.9887814372802565E8,2.310827430275253,
2.831999999999799,93.32591802776791,5.106675553474341E-4,0.4033640566770658,4.0336405667706584E-4,1.240052426521764,391746.7503337739,354.69330065525594,0.01501495715876095,444.91499972127514,1.916324568884687E-6,1.65466949065048,1.9888520220060778E8,2.3073603004376997,
