Time (s), Thrust(N), Chamber Pressure(MPa), Mass Flow(kg/s), Mass Ejected (kg), Mass Flux (kg/s/m^2), Burn Area (cm^2), Kn, Regression Rate (m/s), Regression (mm), Exit Pressure (MPa), Force Coefficient, Free Volume (cm^3), Volume Loading
0.21000000000000016,1155.8071272515265,18.652824061681,0.44756118381178267,4.4756118381178266E-4,88.34330642504749,185.45426805367185,481.89328127724497,0.013407353992289747,2.4752166065412142,0.14230803075295592,1.610107277378604,417.7548305116885,52.80848228264012,
0.21100000000000016,1158.3687741063968,18.694164824309517,0.44855377768629046,4.4855377768629045E-4,88.17229863886175,185.66377830227282,482.4376827742777,0.013421925667878089,2.4886385322090923,0.14262343192223925,1.610107277378604,418.00402705484754,52.780331888622676,
0.21200000000000016,1160.932652346829,18.73554159782715,0.44954723910384187,4.495472391038419E-4,88.0024780334514,185.87324385127516,482.9819681217255,0.013436493655247933,2.5020750258643405,0.14293910782947641,1.610107277378604,418.25377552101634,52.75211914682947,
0.21300000000000016,1163.4987484995659,18.776954164797715,0.45054156285478036,4.5054156285478036E-4,87.83383131240599,186.08266375677405,483.5261348669008,0.013451057890047212,2.515526083754388,0.14325505681578093,1.610107277378604,418.50407638926896,52.7238440031421,
0.21400000000000016,1166.0670490216592,18.818402306660317,0.45153674370243385,4.515367437024339E-4,87.66634536179413,186.29203707320787,484.07018055281077,0.013465618307817055,2.528991702062205,0.14357127721368595,1.610107277378604,418.75493013577034,52.69550640377074,
0.21500000000000016,1168.637540300454,18.859885803729124,0.4525327763831118,4.525327763831118E-4,87.50000724701528,186.50136285336364,484.61410271817175,0.013480174843992216,2.542471876906197,0.14388776734714165,1.610107277378604,419.006337233761,52.66710629525599,
0.21600000000000016,1171.2102086535926,18.901404435193406,0.45352965560610253,4.5352965560610254E-4,87.33480420971674,186.7106401483832,485.157898897425,0.01349472743390141,2.5559666043400986,0.14420452553151647,1.610107277378604,419.25829815354217,52.63864362447042,
0.21700000000000016,1173.7850403290033,18.942957979117377,0.45452737605367205,4.5452737605367207E-4,87.17072366477419,186.91986800776868,485.70156662075135,0.013509276012767768,2.5694758803528663,0.14452155007359496,1.610107277378604,419.51081336246085,52.610118338620346,
0.21800000000000017,1176.362021504902,18.984546212440183,0.4555259323810616,4.555259323810616E-4,87.00775319733418,187.12904547938837,486.2451034140858,0.013523820515709195,2.5829997008685757,0.14483883927157878,1.610107277378604,419.76388332489483,52.581530385247554,
0.21900000000000017,1178.9411382897908,19.026168910975933,0.4565253192164887,4.565253192164887E-4,86.84588055991757,187.33817160948286,486.78850679913427,0.013538360877738782,2.5965380617463145,0.1451563914150857,1.610107277378604,420.0175085022373,52.55287971223088,
